Data,Cidade,Latitude,Longitude,Altitude,Temp_Max,Temp_Min,Prec_Acum,UR_Media,Pressao_Media,Nebulosidade_Media
2025-03-20_00:00:00,Brasilândia,-21.256,-52.037,343.0,"<xarray.DataArray 'T2' ()> Size: 4B
array(35.089737, dtype=float32)","<xarray.DataArray 'T2' ()> Size: 4B
array(18.381948, dtype=float32)",,"<xarray.DataArray ()> Size: 4B
array(50.837563, dtype=float32)","<xarray.DataArray ()> Size: 4B
array(1013.1885, dtype=float32)","<xarray.DataArray 'CLDFRA' ()> Size: 4B
array(0.00872985, dtype=float32)"
