Data,Precipitacao,Temperatura,Umidade_Relativa,Pressao,Velocidade_Vento,Direcao_Vento,Nebulosidade
2025-03-22_15:00:00,0.0,33.03672,41.235832,1004.7213,10.251358,343.4344,0.0
2025-03-22_16:00:00,0.001273144967854023,34.029705,36.005516,1003.3603,15.26127,155.98991,0.0
2025-03-22_17:00:00,0.02471496071666479,34.097355,35.032814,1002.42267,17.58633,214.21564,0.0
2025-03-22_18:00:00,0.18903816025704145,33.2902,37.51747,1001.952,15.866,233.01804,0.0
2025-03-22_19:00:00,0.0024662669748067856,34.92508,31.95286,1001.0216,6.4816337,278.29382,0.0
2025-03-22_20:00:00,2.2351741790771484e-08,35.1121,31.26726,1000.9206,8.978982,258.8144,0.0
2025-03-22_21:00:00,2.5577843189239502e-05,34.477585,32.631935,1001.42596,6.138079,188.90515,0.0
2025-03-22_22:00:00,0.0017413292080163956,32.002872,40.135746,1003.02405,8.127804,176.75392,0.0
2025-03-22_23:00:00,3.625335816293955,28.070576,58.085197,1004.32745,20.82265,86.66706,0.0
2025-03-23_00:00:00,0.08571392670273781,28.291153,55.953667,1004.79095,4.923389,185.30466,0.0
