Data,Cidade,Latitude,Longitude,Altitude,Temp_Max,Temp_Min,Prec_Acum,UR_Media,Pressao_Media,Nebulosidade_Media
2025-03-20_00:00:00,Jardim,-21.48,-56.138,259.0,"<xarray.DataArray 'T2' ()> Size: 4B
array(35.90685, dtype=float32)","<xarray.DataArray 'T2' ()> Size: 4B
array(19.526657, dtype=float32)",,"<xarray.DataArray ()> Size: 4B
array(49.718056, dtype=float32)","<xarray.DataArray ()> Size: 4B
array(1010.7805, dtype=float32)","<xarray.DataArray 'CLDFRA' ()> Size: 4B
array(0.02726433, dtype=float32)"
