Data,Cidade,Latitude,Longitude,Altitude,Temp_Max,Temp_Min,Prec_Acum,UR_Media,Pressao_Media,Nebulosidade_Media
2025-03-20_00:00:00,Douradina,-22.04,-54.613,553.0,"<xarray.DataArray 'T2' ()> Size: 4B
array(36.56828, dtype=float32)","<xarray.DataArray 'T2' ()> Size: 4B
array(18.90242, dtype=float32)",,"<xarray.DataArray ()> Size: 4B
array(43.806293, dtype=float32)","<xarray.DataArray ()> Size: 4B
array(1038.3798, dtype=float32)","<xarray.DataArray 'CLDFRA' ()> Size: 4B
array(0.02557906, dtype=float32)"
