Data,Cidade,Latitude,Longitude,Altitude,Temp_Max,Temp_Min,Prec_Acum,UR_Media,Pressao_Media,Nebulosidade_Media
2025-03-20_00:00:00,Antônio João,-22.191,-55.948,681.0,"<xarray.DataArray 'T2' ()> Size: 4B
array(33.526108, dtype=float32)","<xarray.DataArray 'T2' ()> Size: 4B
array(20.380775, dtype=float32)",,"<xarray.DataArray ()> Size: 4B
array(44.801033, dtype=float32)","<xarray.DataArray ()> Size: 4B
array(1022.15796, dtype=float32)","<xarray.DataArray 'CLDFRA' ()> Size: 4B
array(0.03130261, dtype=float32)"
