Data,Cidade,Latitude,Longitude,Altitude,Temp_Max,Temp_Min,Prec_Acum,UR_Media,Pressao_Media,Nebulosidade_Media
2025-03-20_00:00:00,Amambai,-23.104,-55.226,480.0,"<xarray.DataArray 'T2' ()> Size: 4B
array(34.00775, dtype=float32)","<xarray.DataArray 'T2' ()> Size: 4B
array(17.37517, dtype=float32)",,"<xarray.DataArray ()> Size: 4B
array(44.180805, dtype=float32)","<xarray.DataArray ()> Size: 4B
array(1013.30884, dtype=float32)","<xarray.DataArray 'CLDFRA' ()> Size: 4B
array(0.02714727, dtype=float32)"
