Data,Cidade,Latitude,Longitude,Altitude,Temp_Max,Temp_Min,Prec_Acum,UR_Media,Pressao_Media,Nebulosidade_Media
2025-03-20_00:00:00,Fátima do Sul,-22.374,-54.514,352.0,"<xarray.DataArray 'T2' ()> Size: 4B
array(35.825226, dtype=float32)","<xarray.DataArray 'T2' ()> Size: 4B
array(18.661072, dtype=float32)",,"<xarray.DataArray ()> Size: 4B
array(43.90162, dtype=float32)","<xarray.DataArray ()> Size: 4B
array(1014.0618, dtype=float32)","<xarray.DataArray 'CLDFRA' ()> Size: 4B
array(0.02540345, dtype=float32)"
